fecha;hora;red;serie;tema;texto;imagen;enlace
2027-06-30;17:00;x;EFQM;efqm-primeros-pasos;Primeros pasos con EFQM: lo que aporta de verdad. https://www.tuconsultor.com/blog/post.html?p=2027-06-30-efqm-primeros-pasos #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-primeros-pasos.png;https://www.tuconsultor.com/blog/post.html?p=2027-06-30-efqm-primeros-pasos
2027-07-01;17:00;x;NORMAS;memoria-gri;El error más común al implantar Memoria GRI (y cómo evitarlo). https://www.tuconsultor.com/blog/post.html?p=2027-07-01-memoria-gri #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/memoria-gri.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-01-memoria-gri
2027-07-02;17:00;x;EFQM;efqm-formacion;Formación EFQM 2025: el fallo que vemos una y otra vez. https://www.tuconsultor.com/blog/post.html?p=2027-07-02-efqm-formacion #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-formacion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-02-efqm-formacion
2027-07-03;17:00;x;NORMAS;einf;¿Es EINF para tu organización? Señales de que sí. https://www.tuconsultor.com/blog/post.html?p=2027-07-03-einf #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/einf.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-03-einf
2027-07-04;17:00;x;EFQM;efqm-modelo-2025;¿Te toca ya trabajar con el Modelo EFQM? https://www.tuconsultor.com/blog/post.html?p=2027-07-04-efqm-modelo-2025 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-modelo-2025.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-04-efqm-modelo-2025
2027-07-05;17:00;x;NORMAS;csrd;CSRD: el primer paso es más simple de lo que crees. https://www.tuconsultor.com/blog/post.html?p=2027-07-05-csrd #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/csrd.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-05-csrd
2027-07-06;17:00;x;EFQM;efqm-direccion;Dimensión Dirección: por dónde empezar. https://www.tuconsultor.com/blog/post.html?p=2027-07-06-efqm-direccion #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-direccion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-06-efqm-direccion
2027-07-07;17:00;x;NORMAS;esg;¿Qué es ESG y para qué sirve de verdad? https://www.tuconsultor.com/blog/post.html?p=2027-07-07-esg #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/esg.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-07-esg
2027-07-08;17:00;x;EFQM;efqm-ejecucion;Dimensión Ejecución, explicado sin humo. https://www.tuconsultor.com/blog/post.html?p=2027-07-08-efqm-ejecucion #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-ejecucion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-08-efqm-ejecucion
2027-07-09;17:00;x;NORMAS;iso-50001;ISO 50001: Gestión de la energía. Y esto es lo que gana tu organización. https://www.tuconsultor.com/blog/post.html?p=2027-07-09-iso-50001 #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/iso-50001.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-09-iso-50001
2027-07-10;17:00;x;EFQM;efqm-resultados;Dimensión Resultados: lo que aporta de verdad. https://www.tuconsultor.com/blog/post.html?p=2027-07-10-efqm-resultados #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-resultados.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-10-efqm-resultados
2027-07-11;17:00;x;NORMAS;iso-14006;El error más común al implantar ISO 14006 (y cómo evitarlo). https://www.tuconsultor.com/blog/post.html?p=2027-07-11-iso-14006 #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/iso-14006.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-11-iso-14006
2027-07-12;17:00;x;EFQM;efqm-criterio1;Propósito, visión y estrategia: el fallo que vemos una y otra vez. https://www.tuconsultor.com/blog/post.html?p=2027-07-12-efqm-criterio1 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio1.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-12-efqm-criterio1
2027-07-13;17:00;x;NORMAS;huella-hidrica;¿Es Huella Hídrica para tu organización? Señales de que sí. https://www.tuconsultor.com/blog/post.html?p=2027-07-13-huella-hidrica #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/huella-hidrica.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-13-huella-hidrica
2027-07-14;17:00;x;EFQM;efqm-criterio2;¿Te toca ya trabajar con el Modelo EFQM? https://www.tuconsultor.com/blog/post.html?p=2027-07-14-efqm-criterio2 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio2.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-14-efqm-criterio2
2027-07-15;17:00;x;NORMAS;movilidad-sostenible;Plan de Movilidad Sostenible: el primer paso es más simple de lo que crees. https://www.tuconsultor.com/blog/post.html?p=2027-07-15-movilidad-sostenible #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/movilidad-sostenible.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-15-movilidad-sostenible
2027-07-16;17:00;x;EFQM;efqm-criterio3;Implicar a los grupos de interés: por dónde empezar. https://www.tuconsultor.com/blog/post.html?p=2027-07-16-efqm-criterio3 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio3.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-16-efqm-criterio3
2027-07-17;17:00;x;NORMAS;pacto-mundial;¿Qué es Pacto Mundial y para qué sirve de verdad? https://www.tuconsultor.com/blog/post.html?p=2027-07-17-pacto-mundial #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/pacto-mundial.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-17-pacto-mundial
2027-07-18;17:00;x;EFQM;efqm-criterio4;Crear valor sostenible, explicado sin humo. https://www.tuconsultor.com/blog/post.html?p=2027-07-18-efqm-criterio4 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio4.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-18-efqm-criterio4
2027-07-19;17:00;x;NORMAS;economia-circular;Economía Circular: Del residuo al recurso. Y esto es lo que gana tu organización. https://www.tuconsultor.com/blog/post.html?p=2027-07-19-economia-circular #Sostenibilidad #ESG;https://www.tuconsultor.com/social-img/economia-circular.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-19-economia-circular
2027-07-20;17:00;x;EFQM;efqm-criterio5;Funcionamiento y transformación: lo que aporta de verdad. https://www.tuconsultor.com/blog/post.html?p=2027-07-20-efqm-criterio5 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio5.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-20-efqm-criterio5
2027-07-21;17:00;x;NORMAS;iso-27001;El error más común al implantar ISO 27001 (y cómo evitarlo). https://www.tuconsultor.com/blog/post.html?p=2027-07-21-iso-27001 #Ciberseguridad #ISO27001;https://www.tuconsultor.com/social-img/iso-27001.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-21-iso-27001
2027-07-22;17:00;x;EFQM;efqm-criterio6;Percepción de los grupos de interés: el fallo que vemos una y otra vez. https://www.tuconsultor.com/blog/post.html?p=2027-07-22-efqm-criterio6 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio6.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-22-efqm-criterio6
2027-07-23;17:00;x;NORMAS;ens;¿Es Esquema Nacional de Seguridad para tu organización? Señales de que sí. https://www.tuconsultor.com/blog/post.html?p=2027-07-23-ens #Ciberseguridad #ISO27001;https://www.tuconsultor.com/social-img/ens.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-23-ens
2027-07-24;17:00;x;EFQM;efqm-criterio7;¿Te toca ya trabajar con el Modelo EFQM? https://www.tuconsultor.com/blog/post.html?p=2027-07-24-efqm-criterio7 #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-criterio7.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-24-efqm-criterio7
2027-07-25;17:00;x;NORMAS;eni;Esquema Nacional de Interoperabilidad: el primer paso es más simple de lo que crees. https://www.tuconsultor.com/blog/post.html?p=2027-07-25-eni #Ciberseguridad #ISO27001;https://www.tuconsultor.com/social-img/eni.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-25-eni
2027-07-26;17:00;x;EFQM;efqm-radar;La lógica RADAR: por dónde empezar. https://www.tuconsultor.com/blog/post.html?p=2027-07-26-efqm-radar #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-radar.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-26-efqm-radar
2027-07-27;17:00;x;NORMAS;iso-22301;¿Qué es ISO 22301 y para qué sirve de verdad? https://www.tuconsultor.com/blog/post.html?p=2027-07-27-iso-22301 #Ciberseguridad #ISO27001;https://www.tuconsultor.com/social-img/iso-22301.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-27-iso-22301
2027-07-28;17:00;x;EFQM;efqm-gap;Informe de GAP, explicado sin humo. https://www.tuconsultor.com/blog/post.html?p=2027-07-28-efqm-gap #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-gap.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-28-efqm-gap
2027-07-29;17:00;x;NORMAS;plan-director-seguridad;Plan Director de Seguridad: Tu hoja de ruta de ciberseguridad. Y esto es lo que gana tu organización. https://www.tuconsultor.com/blog/post.html?p=2027-07-29-plan-director-seguridad #Ciberseguridad #ISO27001;https://www.tuconsultor.com/social-img/plan-director-seguridad.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-29-plan-director-seguridad
2027-07-30;17:00;x;EFQM;efqm-autoevaluacion;Autoevaluación EFQM: lo que aporta de verdad. https://www.tuconsultor.com/blog/post.html?p=2027-07-30-efqm-autoevaluacion #EFQM #ModeloEFQM;https://www.tuconsultor.com/social-img/efqm-autoevaluacion.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-30-efqm-autoevaluacion
2027-07-31;17:00;x;NORMAS;hacking-etico;El error más común al implantar Hacking Ético (y cómo evitarlo). https://www.tuconsultor.com/blog/post.html?p=2027-07-31-hacking-etico #Ciberseguridad #ISO27001;https://www.tuconsultor.com/social-img/hacking-etico.png;https://www.tuconsultor.com/blog/post.html?p=2027-07-31-hacking-etico
